ID,Title,Faculty,Size
990025585010204146,"הקשר בין מין ההורה הדומיננטי, צורך הישג ודחית סיפוק - אצל רגילים ומחוננים /","החוג לפסיכולוגיה,",1811442
990028361580204146,סריגי ברג בסיבים ושימושיהם /,"הפקולטה להנדסה,",12002886
990025586130204146,הסתגלות ילדים בעלי פגור קל בשתי מסגרות של חנוך מיוחד : כתה מקדמת ובית ספר מיוחד /,"החוג לפסיכולוגיה,",2511427
990028713850204146,המדיניות האיראנית בלבנון בין השנים 1959-1989 /,לא ידוע,73493013
990025585810204146,"מורכבות עצמית, מידת הדתיות והסתגלות בקרב בני נוער בישראל /","החוג לפסיכולוגיה,",2450853
990028713880204146,"הקומדיה הרומנטית ההוליוודית, 2000-1934 : מבט היסטורי אודות יחסי הכוח בין המינים /","הפקולטה לאומנויות על שם יולנדה ודוד כץ,",5165512
990025585310204146,"הסתגלות קוגניטיבית-לימודית, חברתית ואמוציונאלית של יתומים מאם בגיל בית ספר יסודי /","החוג לפסיכולוגיה,",1726445
990028389370204146,הדרכת הצוות הסעודי לסייע לבני המשפחה המטפלים בהתמודדות עם מעבר בן משפחתם לבית אבות סעודי,לא ידוע,35472374
990025585830204146,הקשר שבין אוריינטצית תפקידי הג'נדר לבין שיפוטים וייחוסים חברתיים מנקודת מבט התפתחותית /,"החוג לפסיכולוגיה,",3463238
990028429460204146,מחקר עוקבה רטרוספקטיבי לבחינת כדאיות השתלת דפיברילטור דו-לשכתי DC-ICD לעומת דפיברילטור חד-לשכתי SC-ICD /,"הפקולטה לרפואה ע""ש סאקלר,",1132089
990025585100204146,חשיבת וודו בחיי היום-יום : השפעת לחץ (דחק) וסובלנות לעמימות על חשיבה מאגית /,"החוג לפסיכולוגיה,",2130542
990028433470204146,שיעור ההתחסנות כנגד שפעת עונתית בקרב ילדים חולי מחלות כליה והגורמים העיקריים לאי התחסנות /,"הפקולטה לרפואה ע""ש סאקלר,",1731472
9933395164104146,קומפלקסי מתכות טור IV של ליגנדות מטיפוס אמין-פנולאט: ‏כ‏ימיה קואורדינטיבית ופעילות קטליטית /,"בית הספר לכימיה,",5299526
990025597290204146,"בית, חזית, בית : העיר עזה ומלחמת העולם הראשונה /","החוג להיסטוריה של המזרח התיכון ואפריקה,",1759341
990025628290204146,הסללה בין מסלולים ובתוכם : הסללה דה יורה והסללה דה פקטו בחינוך התיכון בישראל /,"בית הספר לחינוך,",4014951
990028426210204146,"האמת במבחן : חוק הליכי חקירה והעדה (התאמה לאנשים עם מוגבלות שכלית ונפשית), התשס""ה-2005 : הגישה הביקורתית למוגבלות והליך הדיון הפלילי האדברסרי /",הפקולטה למשפטים,1565976
9933394061804146,תחושת המגבלה הקולית בקרב זמרים /,"החוג להפרעות בתקשורת,",1424984
990025586010204146,"בדיקת הקשר בין תיאוריות X ו-Y של מקגרגור, סגנון ניהולי ובין מדדי תפקוד ארגוני (העדרות ופריון) /","החוג ללימודי עבודה,",1271285
990028358340204146,בנית תפקיד הסעוד בטפול במתבגרים הסובלים מהפרעות אכילה ושילוב הצוות הסיעודי בתפקיד הצוות הרב-מקצועי במחלקה הפסיכוסומתי /,לא ידוע,30331599
9933398217304146,גילוי ספקטרוסקופי רגיש על ידי לייזרים מאופנני תדר /,"בית הספר להנדסת חשמל,",17325202
990025585890204146,"תוכנה אינטראקטיבית להדרכת הורים לילדים עם בעיות התנהגות על פי גישת ההתנגדות הלא אלימה : ניתוח, פיתוח ואפיון /","החוג לפסיכולוגיה,",2484735
990025583610204146,עמדות ילדים רגילים כלפי ילדים אפזיים בעקבות הסברה ומגע יומיומי /,"החוג לפסיכולוגיה,",674476
9933394065804146,תרומת קשרי שורש בין פועל לשם עצם להפקת פעלים בקרב ילדי גן עם DLD /,"החוג להפרעות בתקשורת,",1352909
990025597330204146,"""אצולת העוד"" : תהליכי קאנוניזציה בשדה המוסיקה המזרחית בישראל והתגבשותה של קבוצת עילית תרבותית /","בית הספר למדעי התרבות ע""ש שירלי ולסלי פורטר,",2861826
990028426300204146,הלבוש ואביזריו באמנות הפסיפס בארץ ישראל בשלהי העת העתיקה /,"החוג לתולדות האומנות,",25227970
990028366620204146,תפקיד הביקורת בתהליך היצירה הקולנועית /,לא ידוע,26547676
990025585950204146,הקשר בין היקף משרה לבין מחויבות אירגונית והיעדרות מהעבודה /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1436836
990028426250204146,"עיון השוואתי במאבקם של משטרי מצרים וירדן על הלגיטימיות של הסכמי השלום עם ישראל , 1973-2001 /","החוג להיסטוריה של המזרח התיכון ואפריקה,",3864031
990028713910204146,יחסי רומניה-הונגריה מאז כינון המשטר הקומוניסטי -לאומיות מול בינלאומיות /,לא ידוע,107654650
9933383567204146,הבעת אמפתיה וויסותה בקרב מנהלי בתי ספר /,"בית הספר לחינוך,",2558745
9933389665804146,מערכת סולרית חשמלית כספק כוח למערכת שאיבה /,הפקולטה להנדסה.,2351035
990025585610204146,השפעת סכמטיות מינית וגילם של ילדים על יחוסים והיסקים של תכנים תלויי מין /,"החוג לפסיכולוגיה,",1939578
990025585120204146,ההשתייכות הקבוצתית של בני-נוער יהודים בישראל והשפעתה על התמודדותם הנפשית /,"החוג למדע המדינה,",2136454
990028361410204146,חקר מבנה וקונפורמציה של תולדות טטראאזאדקליניות והאפקט האנומרי /,"בית הספר לכימיה,",4776632
990028366030204146,הקולנוע של רומן פולנסקי וזיקתו לשואה /,הפקולטה לאומנויות על שם יולנדה ודוד כץ.,7357343
990028361340204146,חישובי אמינות במערכות הספק /,"הפקולטה להנדסה,",5589084
990026921630204146,"בדיקת הקשר בין גורמים נבחרים, לנטיה לבחור במקצוע הסיעוד אצל תלמידי י""ב בארץ",לא ידוע,46045341
990028723890204146,"אמונות, עמדות וכוונות התנהגות של אמהות יהודיות ומוסלמיות בישראל בשאלה של שילוב ילדי תסמונת דאון בחברה /","החוג לסיעוד,",4478864
990025599140204146,השפעת ניתוח יירוד בקרב נבדקים סוכרתיים על תפיסת איכות חיים ואיזון המחלה /,"הפקולטה לרפואה ע""ש סאקלר,",1835862
990028361350204146,השפעתן של תנודות הסריג על ספקטרום התהודה המגנטית הגרעינית של גבישים,"בית הספר לכימיה,",5874338
990028426530204146,הסינתטי אפריורי ביישומו - פיתרון לבעיית נתוני החוש /,לא ידוע,28962267
990028320600204146,עצוב הדמוי המקצועי אצל תלמידות בהליך הסוציאליזציה למקצוע הסעוד,לא ידוע,69092561
9933405618604146,הדחקת רגשות בקרב מורות חרדיות /,"בית הספר לחינוך,",995159
990028361500204146,השפעות הקרנה על פלואורידים בעלי מבנה מסוג פרובסקיט,"בית הספר לכימיה,",6977990
990025586040204146,"הקשר בין שיעור הצמיחה של התל""ג לבין הגרעון בחשבון השוטף של מאזן התשלומים","החוג לכלכלה,",737905
990025585360204146,הקשר בין רמת היצירתיות הקוגניטיבית של ילדים ומתבגרים לבין מדת הליברליות בהזדהות המינית של הוריהם /,"החוג לפסיכולוגיה,",1206680
990026935430204146,בין מחוקק לפרשן: ‏ה‏מפנה הפוסט-מרקסיסטי במחשבתו של זיגמונט באומן /,"החוג לפילוסופיה,",2005137
990025586620204146,יחסי הכח בין החוגים האזרחיים למפלגות הפועלים בתל אביב בראשית תקופת המנדט /,"החוג ללימודי עבודה,",3438477
990028426460204146,ההיצב התחבירי של הכינויים בלשון התנאים /,לא ידוע,11815821
990028361130204146,חקירה ניסויית של ארוזית האלקטרודות ותוצריה בקשת ריק,לא ידוע,11700052
990028549020204146,השפעת תכנית התערבות להפחתה במשקל על ההסתגלות המכנית בהליכה ובריצה בילדים /,"הפקולטה לרפואה ע""ש סאקלר,",2949026
9933383067704146,"בדיקת יעילות השימוש במגבוני חיטוי וניקוי שתלויים בסביבת המטופל, בהפחתת רכישות חדשות של חיידקים רב עמידים בקרב מטופלים /","הפקולטה לרפואה ע""ש סאקלר,",1609453
990028730230204146,מחקר עוקבה רטרוספקטיבי שבוחן את הקשר בין סוכרת וטיפוליה השונים לבין הישרדות של חולות בשאתות רירית הרחם /,"הפקולטה לרפואה ע""ש סאקלר,",3650764
990025586030204146,"בדיקת החשיבות האמפירית של חלוקת המשק לשני סקטורים : סקטור העומד בקשרי גומלין עם חו""ל וסקטור המייצר רק לשוק המקומי /","החוג לכלכלה,",1354103
990025584010204146,זמן פסיכולוגי בקריאת טקסט נרטיבי /,"החוג לפסיכולוגיה,",1701311
990028331200204146,מדידת לקטט דהידרוגנאז בדגימות כיח מגורה: ביו-מרקר של דלקת בדרכי האוויר בחולים עם שיעול כרוני /,"הפקולטה לרפואה ע""ש סאקלר,",566000
990025585820204146,משתני המורכבות העצמית כמתווכים את יכולת ההתמודדות עם לחצים בקרב מתבגרים בשלבי ההתבגרות המאוחרת /,"החוג לפסיכולוגיה,",2010057
990028389390204146,גישה מערכתית לטפול בהפחתת אי-שליטה על מתן שתן בקרב קשישים,לא ידוע,34064732
990028713750204146,"מערכת הטעמים הבבלית : כללי ההטעמה והחלוקה, שלבי ההתפתחות, והזיקה למערכת הטברנית /",לא ידוע,144500175
990025609060204146,לחצים בתפקיד המורה לסעוד,לא ידוע,2041162
990025587560204146,"השפעת התערבות לקידום סכמת השימור, המבוססת על מודל ההוראה של תכנית CASE , על הישגי תלמידים בהוראת נושא מחזור המים בקרב תלמידי כיתות א' /","בית הספר לחינוך,",946603
990028366570204146,מלחמת החורבן בהשתקפותה בספרות התלמודית /,לא ידוע,28210900
990028320610204146,שנויים באורינטציה ובפעילות הפרופסיונלית אצל בוגרי החוג לסיעוד בעקבות הלימודים בו,לא ידוע,42897878
990025587630204146,"הקשר שבין חשיפה נתפשת לגזענות זעירה (micro-aggression) לבין רווחה נפשית סובייקטיבית בקרב בני נוער ממוצא אשכנזי, בהשוואה לנוער ממוצא מזרחי /","בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",3149714
990028683670204146,הקשר בין רמות תת-טיפוליות של טקרולימוס לבין דחיה אקוטית בתקופה הבתר-השתלתית המוקדמת /,"הפקולטה לרפואה ע""ש סאקלר,",599921
9933409919504146,יישום גישה בייזיאנית לתהליך בחירת מודלים ליניאריים /,"בית הספר למדעי המתמטיקה,",1270173
990025584210204146,"שליטה ברמת העוררות כפי שנמדדת על פי פעילות חשמלית של העור, מאפייני המדד בילדים והקשר שלו להירדמות לילית /","החוג לפסיכולוגיה,",1865489
990025586150204146,טפוח חברתי בגני ילדים (גן חובה) והשפעתו על מצבו החברתי של הילד הדחוי /,"החוג לפסיכולוגיה,",2126444
9933393667304146,הקשר בין דתיות לבין שימוש בחומרים ממכרים : ‏מ‏חקר חתך באוכלוסייה הכללית /,"הפקולטה לרפואה ע""ש סאקלר,",595911
990026921590204146,איכות התקשורת בין חולה מונשם ואחות כפי שנתפסת על-ידי שניהם,לא ידוע,45387194
990028366130204146,"בן-גוריון: רעיון החלוציות ונושאיו : תכניות ומהלכים לשילוב בני הדור הצעיר בתהליכי עיצוב החברה הישראלית, 1949-1956 /",לא ידוע,24730369
990026918160204146,"השוואת קצב הנשימה התאית בטסיות דם בין חולות אנורקסיה נרבוזה לצעירות בריאות, והקשר להוצאה האנרגטית במנוחה /","הפקולטה לרפואה ע""ש סאקלר,",591787
990025611360204146,"רפואה מותאמת אישית עבור סרטן ריאה מסוג NSCLC ע""י שילוב מידע קליני וביומרקרים פרוגנוסטיים במודל ביו-מתמטי /","הפקולטה לרפואה ע""ש סאקלר,",1018983
990028714230204146,בדיקת יעילות תוכנית התערבות להגברת בטיחות הנהיגה של נהגים מקצועיים מבוגרים /,ha-Hug lerippuy beissuq,1693046
990028723940204146,יעילות התרגול העצמי במחשב לוח בהשוואה לתרגול עצמי מסורתי בריפוי בעיסוק לשיפור הגפה העליונה בשלב הסאב אקוטי לאחר פגיעת ראש נרכשת /,הפקולטה לרפואה.,2700708
990025628070204146,תהליכי למידה לא פורמלית בעידן הנייד /,"בית הספר לחינוך,",2487729
990025585300204146,התמודדות ילדים עם המעבר ממסגרת הגן למסגרת בית הספר /,"החוג לפסיכולוגיה,",2041664
990025585240204146,השומר הצעיר-הקיבוץ הארצי ובעית העבודה הערבית במשק היהודי 1926-1939 /,"החוג ללימודי עבודה,",3308789
990025585660204146,אובייקט המעבר : בדיקת תפקידו בפיצוי על חוסר במגע אמהי בהתפתחות המשחק הסימבולי /,"החוג לפסיכולוגיה,",2130883
990028365960204146,"משנתו של חוסה אורטגה אי גאסט : היסטוריה, פוליטיקה ופילוסופיה (1902-1933) /",לא ידוע,16833036
990028717520204146,הבטחת בטיחותו הפיזית והנפשית של חולה המטופל במחלקה הכללית (פנומית),לא ידוע,43544633
990028716320204146,תיק עבודות - PORTFOLIO למורה בסעוד,לא ידוע,40883497
990028709650204146,הקשר בין בליה של השיניים לאובדן מימד אנכי סגרי של הפנים: מחקר מורפולוגי בגולגולות אדם /,"Maurice and Gabriela Goldschleger School of Dental Medicine,",1855897
990025586220204146,ההשפעה של מיקום בסולם המדחיקים/רגישנים על אופן סריקת חלופות במצב של לחץ /,"החוג לפסיכולוגיה,",2027493
990025585560204146,הערכותה הלאומית של מדינת ישראל לקליטת העליה בשנות ה-90 בהשוואה להערכותה בשנות ה-70 /,"החוג למדיניות ציבורית,",3881767
990025597620204146,לגניאלוגיה של אחריות מוסרית /,"החוג לפילוסופיה,",748481
990028713330204146,"יחסי בריה""מ-עיראק, 1968-1975 /",לא ידוע,202893008
9933398210804146,נעילת קיטוב בהגברת ברילואן מאולצת \,"בית הספר להנדסת חשמל,",12458160
990028713380204146,המעמד המשפטי-מדיני ומערכת זכויותיהם של יהודי מצרים בתקופה ההלניסטית ובימי הפרינקיפאט הרומי /,לא ידוע,29085944
990028426960204146,נישואין שלא כדת משה וישראל : מחקר בספרות ההלכה /,לא ידוע,14062683
990028548290204146,הקשר בין חשיפה לחלבון חלב פרה בשבוע הראשון לחיים לבין התפתחות אלרגיה לחלב מסוג IgE /,"הפקולטה לרפואה ע""ש סאקלר,",997596
990028366180204146,"סוגיות נבחרות מסיפורי גיבור המקרא והקוראן נח בין יהדות לאסלאם: עיון בשני כתבי יד (BNF, arab 1928 and BNF, arab 3668) /","בית הספר למדעי התרבות ע""ש שירלי ולסלי פורטר,",11630779
990028320660204146,התמודדות הורים לילדים עם ADHD באנומליה הכרוכה בתפיסת מצב הילד והעצמי כהורה /,לא ידוע,36843522
990025587730204146,הבניה תרבותית של טבע : המקרה של החברה להגנת הטבע /,החוג לסוציולוגיה ולאנתרופולוגיה,1833927
990025583710204146,התפתחות קשב-סלקטיבי ויזואלי /,"החוג לפסיכולוגיה,",875110
990025585680204146,השפעת הפער של הנבדק מממוצע קבוצתו במדדי אינטליגנציה ואישיות על דרוגו במבחן הסוציומטרי /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",881191
990028713490204146,יצירות ספרותיות וקולנועיות המנכיחות את דמותה ויצירתה של וירג'יניה וולף /,"החוג לתולדות האומנות,",31608657
990025586580204146,השפעת רמת ההשגים והרמה הסוציו-אקונומית של בית-הספר על שאיפותיהם הלימודיות והמקצועיות של תלמידיו /,"בית הספר לחינוך,",2099766
990028548790204146,Niche shift in polyploid plants /,"Department of Molecular Biology and Ecology of Plants,",2098358
990025585580204146,השפעת לחץ ו-sex type על קטגוריזציה חברתית /,"החוג לפסיכולוגיה,",485376
990028725310204146,הטיפול בסיבוכים הנובעים מחדירת שתלים דנטלים לסינוס המקסילרי /,"בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,",922687
990028546560204146,השוואת נוכחות סטיגמה בנושא טיפול אחזקתי במתדון בקרב מטפלים במסגרות טיפול שונות בישראל /,"הפקולטה לרפואה ע""ש סאקלר,",1498697
990028382870204146,פתוח והטמעת מפת טיפול ומטופל לאחר השתלת כבד /,לא ידוע,32583940
990025587530204146,"פירוק והרכבה בפתרון בעיות מיצ""ב בכיתה ה' /","בית הספר לחינוך,",3931602
990025583700204146,השפעת מצבי פער בינאישי ומהות התפקיד המבוצע על התנהגות תחרותית של ילדים בשתי קבוצות גיל /,"החוג לפסיכולוגיה,",927520
990025586050204146,"הבדלים בתפיסת עושר העסוק, תוצאות בעבודה ולחצים, בקרב אחיות באגף היולדות, העובדות בשיטת הביות לעומת השיטה המסורתית /","החוג ללימודי עבודה,",2003342
990026923200204146,נכונות תלמידי סעוד ברמות שונות לטפל בחולה המבוגר הנוטה למות,לא ידוע,42767631
990028361150204146,סינתזה ושימושים סינתטיים של מלחי אוכסואימיניום ו--Nאלקוכסי אנאמינים /,"בית הספר לכימיה,",6616569
990025584020204146,השפעת קשב על תפיסת דמויות מעורפלות /,"החוג לפסיכולוגיה,",2386731
990028361390204146,כסנוליטים אולטרא בסיסיים בסלעים וולקנים קנוזואים ומזוזואים בארץ ישראל /,"החוג לגיאופיזיקה,",9485444
990025585170204146,תיווך סגנונות ההתקשרות בהתמודדות עם לחץ אישי ולחץ פוליטי /,"החוג לפסיכולוגיה,",1582776
990025601700204146,גורמים הקשורים בתגובות צוות סיעודי לאירועים אלימים במחלקות סגורות,לא ידוע,51182986
990028320690204146,ממוש זכויותיו העובדים הזרים כחולים מאושפזים /,לא ידוע,30154302
990025584990204146,"סגנונות חלימה, הקשר שלהם לדומיננטיות המיספריאלית, לפונקציות וטיפוסי עמדות לפי יונג ולכישורים קוגניטיביים דיפרנציאליים /","החוג לפסיכולוגיה,",2694465
990025597570204146,הקורלציה בין עבודה וערך במחשבה הסכולסטית של המאות ה-13 וה-14 /,לא ידוע,14967562
990028426710204146,בעיות נבחרות בתחביר הסורי : יסודות מבנה המשפט /,לא ידוע,10348145
990028366020204146,"פנחס ספיר (בתקופת השנים 1930-1949) : לבחינת דרכו של מנהיג מהרמה המקומית ללאומית, על רקע ההתפתחות הפוליטית והכלכלית של היישוב בשנים אלו /",לא ידוע,26383190
990025597320204146,"סיפור יוסף (בראשית ל""ז-נ') : זמנו, הקשרו ומגמתו /","החוג ללימודי התרבות העברית,",6721879
990025586250204146,השפעת תפיסת שליטה במצב לחץ על סגנון ואיכות קבלת החלטות /,"החוג לפסיכולוגיה,",1344478
990028366340204146,"הפילוסופיה של ז'יל דלז כביקורת ""דימוי המחשבה"" בפילוסופיה /","בית הספר לפילוסופיה,",24920282
990028355420204146,"מחקר עוקבה השוואתי: בחינת הקורלציה בין ממצאים סרולוגיים לבין ממצאים קליניים והיסטולוגיים בילדים חולי צליאק במרכז הרפואי ""שיבא"" תל השומר /","הפקולטה לרפואה ע""ש סאקלר,",773389
990028361100204146,מחקר תהליכי שטח על אלקטרודות זהב ופלטינה בשילוב של שיטות אופטיות ואלקטרוכימיות,"בית הספר לכימיה,",8710847
990025585430204146,שלבים בהתפתחות התנהגות עזרה לזולת אצל תלמידי בית-ספר /,"החוג לפסיכולוגיה,",1344559
990028403330204146,"הפעלת שרות לטפול תומך בחולי סרטן בבית חולים ""מאיר""",לא ידוע,37821855
990025597670204146,"כמות הטל בישראל והשתנותה כתוצאה משינויי אקלים, 1961-1990 עד 2001-2030 /",לא ידוע,2399211
990025585880204146,"מיקוד שליטה, פלסטיות התנהגותית וחוללות חיצונית : השפעת מניפולציה ניסויית להגברת חוללות כלית על בעלי מיקוד שליטה חיצוני לעומת פנימי /","בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1743353
990025585320204146,"מהימנות ותוקף הגרפולוגיה ככלי לברירת קציני חי""ר בצה""ל /","החוג לפסיכולוגיה,",1010430
990025585550204146,השפעת משתני שופט ומודל על תפיסה בינאישית וזכרון של מתבגרים אנדרוגנים ולא-מובחנים /,"החוג לפסיכולוגיה,",2150631
990028825840204146,"הסיכון לנאופלזיה מתקדמת וסרטן אינטרוולי בקרב חולים עם פוליפים דמינוטיביים (5≤ מ""מ) לעומת חולים עם פוליפים קטנים (6-9 מ""מ) : מחקר עוקבה רטרוספקטיבי /","הפקולטה לרפואה ע""ש סאקלר,",1232939
990025585700204146,השפעותיהן של אמונות משותפות על הפרט והקבוצה בקרב מתבגרים /,"החוג לפסיכולוגיה,",2845718
9933397566204146,כיצד מאפייני גיבורי הספר (דמות אנושית מול בעל חיים) קשורים לאופי השיח של הורים עם ילדיהם /,"בית הספר לחינוך,",698511
990028361590204146,זרזי פלטינה וסגסוגות פלטינה לחיזור חמצן וחמצון מימן בתאי דלק /,"בית הספר לכימיה,",3647064
990025586560204146,הקשר בין שונות נתפסת ושונות התפיסה בצוות לבין הביצוע שלו ותפיסת יכולתו /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1920719
9933411017804146,הקשר בין שינויים מורפולוגיים אבולוציוניים ברכס הרוחבי במלתעות שניות תחתונות לבין עובי האימייל ‏/‏,בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,1248716
990026925830204146,גורמים הקשורים להעדרויות בלתי מתוכננות מעבודה של אחיות בבתי חולים פסיכיאטרים,לא ידוע,39003333
9933405617104146,"מתודה חדשה להערכת למידה מקוונת בסביבת היגדים בקרב מורים משתלמים : הערכה עצמית, מסוגלות עצמית וטווח התפתחות קרוב /","בית הספר לחינוך,",1158148
990025609280204146,שפעול טסיות באורטיקריה כרונית /,"הפקולטה לרפואה ע""ש סאקלר,",972097
9933385766904146,שיקום וסטיבולרי/אוקולומוטורי אצל ילדים לאחר חבלה מוחית : ההשפעה על התפקוד הווסטיבולרי/אוקולומוטורי ועל תפקוד מערכת הבקרה האוטונומית של הלב ‏/‏,החוג לפיזיותרפיה,6163276
990025585800204146,השפעות חסך שינה על תפקוד קוגניטיבי : ניבויים המושתתים על תאוריית המשאבים /,"החוג לפסיכולוגיה,",900121
990028366400204146,"מקבילות מדרשיות והיבטים הרמנויטיים בארבע דרשות מ""מדרש ויושע"" /","החוג למקרא,",1958222
990028396730204146,"הרחבת תפקידה הקליני של האחות במחלקה לרפואה דחופה ע""י לרפואה דחופה ע""י הוספת הפונקציה של טריאז'",לא ידוע,46704725
9933382867504146,"‏שליטה קוגניטיבית, שיקום שפה והעברה בין-שפתית בקרב דוברים דו-לשוניים עם אפזיה /","החוג להפרעות בתקשורת,",3829106
990028426340204146,הכוח ההסברי של ה'יפה' בהסברים מדעיים /,"בית הספר לפילוסופיה,",2690201
990028413190204146,חקר המנגנון על פיו משפרות טסיות את תפקודם של תאי האב האנדותליאלים /,החוג לרפואה כללית,3749768
990025586670204146,"שיטת שנים עשר הצעדים וישומה בקבוצות לעזרה עצמית מסוג ""אנונימיים"" /","החוג לסוציולוגיה ולאנתרופולוגיה,",2458732
990025585450204146,"סגנונות חלימה ו""זכרונות ראשונים"" : מתאמים והבדלים /","החוג לפסיכולוגיה,",1149509
9933385562704146,השפעת סוג התזונה הטרופית על תחלואות ותמותת פגים : ‏מחקר עוקבה רטרוספקטיבי /,"הפקולטה לרפואה ע""ש סאקלר,",737068
990025597550204146,הסימבוליקה בקבלה הקדומה כאמצעי פרשני יוצר וכשפה שניה /,לא ידוע,9913191
990028426950204146,מחקרים בתורת המלאכים (אנגלולוגיה) היהודית בתקופה ההלניסטית-רומית /,לא ידוע,42412501
990025586000204146,מאפיינים אישיים ומאפיינים ארגוניים המשפיעים על דפוסי רישום תרופות של רופאים כלליים במרפאות ראשוניות של קופת-חולים הכללית /,"החוג ללימודי עבודה,",2008022
990025598920204146,הגורמים המשפיעים על בחירת מקור הזנה ותרכובת מזון לתינוק: מחקר תצפיתי חתך-רחבי /,"הפקולטה לרפואה ע""ש סאקלר,",987027
990026929450204146,פערים בין תפישת החולה לתפישת האחות את כמות וחשיבות מידע שיש לחולה לקראת מעבר למחלקת שקום,לא ידוע,52724073
990028403270204146,מערך לטפול כימותרפי ביתי לילדים בחסות אשפוז-יום אונקולוגי,לא ידוע,32840454
990028368480204146,"אדוורבים סינונימיים במשמעות ""לפני כן, לפנים בעבר, קודם לכן"" בפליניוס, היסטוריה נאטוראליס, ספרים 3-4 בהשוואה לטקטיקוס ""גרמניה"" /",לא ידוע,8883232
990025586270204146,"השפעת גודל, סטטוס סוציו-אקונומי והרכב עדתי של מקום ישוב על יצוג נשים בפוליטיקה המקומית /","החוג לסוציולוגיה ולאנתרופולוגיה,",2111357
9933395159904146,מודל ממשק לא מושלם לשכבת ביניים מדורגת דקה בבעיה של הולכת חום /,"בית הספר להנדסה מכנית,",7770096
990028426480204146,שיטתו של בעל קדמוניות המקרא /,לא ידוע,16359969
990028361400204146,מינרליזציה מתכתית אפיגנטית לאורך אלמנטים טקטוניים בישראל /,"החוג לגיאופיזיקה,",27664827
990028426800204146,סידור תפילה נוסח פרס : לפי כתב-יד אדלר 23 ENA [מיקר. 4522] /,לא ידוע,13807507
990028716310204146,"הדרכת נשים בגיל המעבר על ידי אחיות, על פי תוכנית שנבנתה בשיתופן",לא ידוע,38392064
990025585210204146,השפעת הדרכה ביחסי אנוש על סגנונות המנהיגות של מנהלים /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",2933701
990028713280204146,על החרות /,"החוג לפילוסופיה,",23621589
990025586550204146,כשהזמן עומד מלכת : השפעת איום על תפיסת זמן וחרדה /,"החוג לפסיכולוגיה,",1639738
990028426880204146,מפוזיטיביזם לפוסטמודרניזם בפסיכואנליזה האמריקאית /,לא ידוע,21902938
990025611420204146,הקולטן לאדנוזין מסוג A3 כסמן לדלקת בדם היקפי של פרטים המצויים בדרגת השמנה ברת סיכון (BMI מעל 30) /,"הפקולטה לרפואה ע""ש סאקלר,",766992
990025585760204146,"'א-אינטגרציה' - מהי? : הצגה של המושג וחקירה תאורטית, בניית כלי מדידה ויישום בתחום של ג'נדר - הבדלים בין המינים והקשר ל'אנדרוגניות' /","החוג לפסיכולוגיה,",3687291
9933381367204146,"התמהיל החברתי כמחולל? : ‏מ‏קרה המבחן של שכונת קריית משה, רחובות /","החוג לגיאוגרפיה,",8202455
990028361170204146,ויניל קרבאניונים הנגזרים מחומצות פחמן לא רוויות מופעלות,"בית הספר לכימיה,",6389685
990025586390204146,"הקשר בין מיקום שליטה, קרייריזם, ותק ותמיכת מנהל לבין תגובת עובדים להפרת החוזה הפסיכולוגי /","בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1552855
990028426200204146,מלכודת הדבש : החלת המשפט הישראלי בבתי המשפט הצבאיים בשטחים /,הפקולטה למשפטים,3415879
990028426180204146,"הפרטת המשפט הפלילי : המקרה של פורום ""תקנה"" /",הפקולטה למשפטים,1675627
990028713410204146,רפואה וטרינרית ווטרינרים בתקופה הממלוכית (648 הג'/1250 לספ'-923 הג'/1517 לספ') /,לא ידוע,51733562
990025601710204146,"השפעת ההתנסות בשרות לאומי בבי""ח על בחירת הסיעוד כמקצוע",לא ידוע,41957576
990028361190204146,רגולציה ביצירה והפרשה של חומצות מרה,לא ידוע,14771630
990028424740204146,"דרום-מערב כנען בתקופת הברונזה המאוחרת ובראשית תקופת הברזל : אימפריה, אליטות ומפגשים בין תרבותיים /","החוג לארכיאולוגיה ולתרבויות המזרח הקדום,",9963991
990025586070204146,השפעת סוג המוצר המופק בארגון על מחוייבות העובדים בו /,"החוג ללימודי עבודה,",1498434
990028710200204146,"תוכנית יעוץ סעודית לפעילות סדירה למניעת עצירות, לקשישים המתגוררים בקהילה, ב""דיור מוגן"", במגזר הפרטי",לא ידוע,47115699
990028389130204146,"יישום גישת ה-CASE MANAGEMENT על ידי אחות חדר צנתורים, בשיתוף אחיות ממחלקות פנימיות בבית חולים",לא ידוע,28597332
9933405317904146,מדידת לחץ סטטי על רכיב פיאזואלקטרי באמצעות סדרות פסיאודו-רנדומליות /,"בית הספר להנדסת חשמל,",2999749
990025585000204146,מבחן הווכסלר R ככלי לאתור האיפיונים הקוגנטיביים של הילד לקוי הלמידה /,"החוג לפסיכולוגיה,",846017
