text_index,cluster,source
41665,4,AllOfHEOscarData-Combined-Deduped-DC4
41666,2,AllOfHEOscarData-Combined-Deduped-DC4
41667,2,AllOfHEOscarData-Combined-Deduped-DC4
41668,3,AllOfHEOscarData-Combined-Deduped-DC4
41669,2,AllOfHEOscarData-Combined-Deduped-DC4
41670,2,AllOfHEOscarData-Combined-Deduped-DC4
41671,2,AllOfHEOscarData-Combined-Deduped-DC4
41672,2,AllOfHEOscarData-Combined-Deduped-DC4
41673,4,AllOfHEOscarData-Combined-Deduped-DC4
41674,4,AllOfHEOscarData-Combined-Deduped-DC4
41675,2,AllOfHEOscarData-Combined-Deduped-DC4
41676,2,AllOfHEOscarData-Combined-Deduped-DC4
41677,2,AllOfHEOscarData-Combined-Deduped-DC4
41678,2,AllOfHEOscarData-Combined-Deduped-DC4
41679,3,AllOfHEOscarData-Combined-Deduped-DC4
41680,2,AllOfHEOscarData-Combined-Deduped-DC4
41681,3,AllOfHEOscarData-Combined-Deduped-DC4
41682,2,AllOfHEOscarData-Combined-Deduped-DC4
41683,4,AllOfHEOscarData-Combined-Deduped-DC4
41684,9,AllOfHEOscarData-Combined-Deduped-DC4
41685,3,AllOfHEOscarData-Combined-Deduped-DC4
41686,2,AllOfHEOscarData-Combined-Deduped-DC4
41687,2,AllOfHEOscarData-Combined-Deduped-DC4
41688,3,AllOfHEOscarData-Combined-Deduped-DC4
41689,4,AllOfHEOscarData-Combined-Deduped-DC4
41690,2,AllOfHEOscarData-Combined-Deduped-DC4
41691,2,AllOfHEOscarData-Combined-Deduped-DC4
41692,4,AllOfHEOscarData-Combined-Deduped-DC4
41693,2,AllOfHEOscarData-Combined-Deduped-DC4
41694,4,AllOfHEOscarData-Combined-Deduped-DC4
41695,2,AllOfHEOscarData-Combined-Deduped-DC4
41696,2,AllOfHEOscarData-Combined-Deduped-DC4
41697,2,AllOfHEOscarData-Combined-Deduped-DC4
41698,4,AllOfHEOscarData-Combined-Deduped-DC4
41699,4,AllOfHEOscarData-Combined-Deduped-DC4
41700,2,AllOfHEOscarData-Combined-Deduped-DC4
41701,2,AllOfHEOscarData-Combined-Deduped-DC4
41702,2,AllOfHEOscarData-Combined-Deduped-DC4
41703,2,AllOfHEOscarData-Combined-Deduped-DC4
41704,2,AllOfHEOscarData-Combined-Deduped-DC4
41705,4,AllOfHEOscarData-Combined-Deduped-DC4
41706,7,AllOfHEOscarData-Combined-Deduped-DC4
41707,3,AllOfHEOscarData-Combined-Deduped-DC4
41708,2,AllOfHEOscarData-Combined-Deduped-DC4
41709,3,AllOfHEOscarData-Combined-Deduped-DC4
41710,4,AllOfHEOscarData-Combined-Deduped-DC4
41711,4,AllOfHEOscarData-Combined-Deduped-DC4
41712,9,AllOfHEOscarData-Combined-Deduped-DC4
41713,4,AllOfHEOscarData-Combined-Deduped-DC4
41714,2,AllOfHEOscarData-Combined-Deduped-DC4
41715,6,AllOfHEOscarData-Combined-Deduped-DC4
41716,2,AllOfHEOscarData-Combined-Deduped-DC4
41717,3,AllOfHEOscarData-Combined-Deduped-DC4
41718,2,AllOfHEOscarData-Combined-Deduped-DC4
41719,4,AllOfHEOscarData-Combined-Deduped-DC4
41720,3,AllOfHEOscarData-Combined-Deduped-DC4
41721,4,AllOfHEOscarData-Combined-Deduped-DC4
41722,2,AllOfHEOscarData-Combined-Deduped-DC4
41723,6,AllOfHEOscarData-Combined-Deduped-DC4
41724,6,AllOfHEOscarData-Combined-Deduped-DC4
41725,2,AllOfHEOscarData-Combined-Deduped-DC4
41726,2,AllOfHEOscarData-Combined-Deduped-DC4
41727,4,AllOfHEOscarData-Combined-Deduped-DC4
41728,2,AllOfHEOscarData-Combined-Deduped-DC4
41729,6,AllOfHEOscarData-Combined-Deduped-DC4
41730,4,AllOfHEOscarData-Combined-Deduped-DC4
41731,2,AllOfHEOscarData-Combined-Deduped-DC4
41732,4,AllOfHEOscarData-Combined-Deduped-DC4
41733,2,AllOfHEOscarData-Combined-Deduped-DC4
41734,2,AllOfHEOscarData-Combined-Deduped-DC4
41735,2,AllOfHEOscarData-Combined-Deduped-DC4
41736,2,AllOfHEOscarData-Combined-Deduped-DC4
41737,2,AllOfHEOscarData-Combined-Deduped-DC4
41738,2,AllOfHEOscarData-Combined-Deduped-DC4
41739,4,AllOfHEOscarData-Combined-Deduped-DC4
41740,2,AllOfHEOscarData-Combined-Deduped-DC4
41741,2,AllOfHEOscarData-Combined-Deduped-DC4
41742,2,AllOfHEOscarData-Combined-Deduped-DC4
41743,4,AllOfHEOscarData-Combined-Deduped-DC4
41744,2,AllOfHEOscarData-Combined-Deduped-DC4
41745,4,AllOfHEOscarData-Combined-Deduped-DC4
41746,3,AllOfHEOscarData-Combined-Deduped-DC4
41747,2,AllOfHEOscarData-Combined-Deduped-DC4
41748,4,AllOfHEOscarData-Combined-Deduped-DC4
41749,4,AllOfHEOscarData-Combined-Deduped-DC4
41750,2,AllOfHEOscarData-Combined-Deduped-DC4
41751,2,AllOfHEOscarData-Combined-Deduped-DC4
41752,4,AllOfHEOscarData-Combined-Deduped-DC4
41753,3,AllOfHEOscarData-Combined-Deduped-DC4
41754,3,AllOfHEOscarData-Combined-Deduped-DC4
41755,4,AllOfHEOscarData-Combined-Deduped-DC4
41756,3,AllOfHEOscarData-Combined-Deduped-DC4
41757,2,AllOfHEOscarData-Combined-Deduped-DC4
41758,2,AllOfHEOscarData-Combined-Deduped-DC4
41759,2,AllOfHEOscarData-Combined-Deduped-DC4
41760,2,AllOfHEOscarData-Combined-Deduped-DC4
41761,2,AllOfHEOscarData-Combined-Deduped-DC4
41762,4,AllOfHEOscarData-Combined-Deduped-DC4
41763,2,AllOfHEOscarData-Combined-Deduped-DC4
41764,2,AllOfHEOscarData-Combined-Deduped-DC4
41765,4,AllOfHEOscarData-Combined-Deduped-DC4
41766,2,AllOfHEOscarData-Combined-Deduped-DC4
41767,2,AllOfHEOscarData-Combined-Deduped-DC4
41768,2,AllOfHEOscarData-Combined-Deduped-DC4
41769,2,AllOfHEOscarData-Combined-Deduped-DC4
41770,2,AllOfHEOscarData-Combined-Deduped-DC4
41771,2,AllOfHEOscarData-Combined-Deduped-DC4
41772,2,AllOfHEOscarData-Combined-Deduped-DC4
41773,4,AllOfHEOscarData-Combined-Deduped-DC4
41774,2,AllOfHEOscarData-Combined-Deduped-DC4
41775,2,AllOfHEOscarData-Combined-Deduped-DC4
41776,2,AllOfHEOscarData-Combined-Deduped-DC4
41777,4,AllOfHEOscarData-Combined-Deduped-DC4
41778,2,AllOfHEOscarData-Combined-Deduped-DC4
41779,4,AllOfHEOscarData-Combined-Deduped-DC4
41780,6,AllOfHEOscarData-Combined-Deduped-DC4
41781,4,AllOfHEOscarData-Combined-Deduped-DC4
41782,2,AllOfHEOscarData-Combined-Deduped-DC4
41783,4,AllOfHEOscarData-Combined-Deduped-DC4
41784,2,AllOfHEOscarData-Combined-Deduped-DC4
41785,2,AllOfHEOscarData-Combined-Deduped-DC4
41786,4,AllOfHEOscarData-Combined-Deduped-DC4
41787,4,AllOfHEOscarData-Combined-Deduped-DC4
41788,2,AllOfHEOscarData-Combined-Deduped-DC4
41789,3,AllOfHEOscarData-Combined-Deduped-DC4
41790,2,AllOfHEOscarData-Combined-Deduped-DC4
41791,2,AllOfHEOscarData-Combined-Deduped-DC4
41792,3,AllOfHEOscarData-Combined-Deduped-DC4
41793,2,AllOfHEOscarData-Combined-Deduped-DC4
41794,3,AllOfHEOscarData-Combined-Deduped-DC4
41795,2,AllOfHEOscarData-Combined-Deduped-DC4
41796,2,AllOfHEOscarData-Combined-Deduped-DC4
41797,4,AllOfHEOscarData-Combined-Deduped-DC4
41798,2,AllOfHEOscarData-Combined-Deduped-DC4
41799,2,AllOfHEOscarData-Combined-Deduped-DC4
41800,4,AllOfHEOscarData-Combined-Deduped-DC4
41801,2,AllOfHEOscarData-Combined-Deduped-DC4
41802,2,AllOfHEOscarData-Combined-Deduped-DC4
41803,2,AllOfHEOscarData-Combined-Deduped-DC4
41804,4,AllOfHEOscarData-Combined-Deduped-DC4
41805,2,AllOfHEOscarData-Combined-Deduped-DC4
41806,2,AllOfHEOscarData-Combined-Deduped-DC4
41807,2,AllOfHEOscarData-Combined-Deduped-DC4
41808,2,AllOfHEOscarData-Combined-Deduped-DC4
41809,3,AllOfHEOscarData-Combined-Deduped-DC4
41810,3,AllOfHEOscarData-Combined-Deduped-DC4
41811,3,AllOfHEOscarData-Combined-Deduped-DC4
41812,2,AllOfHEOscarData-Combined-Deduped-DC4
41813,2,AllOfHEOscarData-Combined-Deduped-DC4
41814,2,AllOfHEOscarData-Combined-Deduped-DC4
41815,2,AllOfHEOscarData-Combined-Deduped-DC4
41816,2,AllOfHEOscarData-Combined-Deduped-DC4
41817,2,AllOfHEOscarData-Combined-Deduped-DC4
41818,2,AllOfHEOscarData-Combined-Deduped-DC4
41819,2,AllOfHEOscarData-Combined-Deduped-DC4
41820,2,AllOfHEOscarData-Combined-Deduped-DC4
41821,4,AllOfHEOscarData-Combined-Deduped-DC4
41822,4,AllOfHEOscarData-Combined-Deduped-DC4
41823,2,AllOfHEOscarData-Combined-Deduped-DC4
41824,2,AllOfHEOscarData-Combined-Deduped-DC4
41825,2,AllOfHEOscarData-Combined-Deduped-DC4
41826,2,AllOfHEOscarData-Combined-Deduped-DC4
41827,2,AllOfHEOscarData-Combined-Deduped-DC4
41828,2,AllOfHEOscarData-Combined-Deduped-DC4
41829,4,AllOfHEOscarData-Combined-Deduped-DC4
41830,6,AllOfHEOscarData-Combined-Deduped-DC4
41831,2,AllOfHEOscarData-Combined-Deduped-DC4
41832,2,AllOfHEOscarData-Combined-Deduped-DC4
41833,2,AllOfHEOscarData-Combined-Deduped-DC4
41834,2,AllOfHEOscarData-Combined-Deduped-DC4
41835,4,AllOfHEOscarData-Combined-Deduped-DC4
41836,6,AllOfHEOscarData-Combined-Deduped-DC4
41837,2,AllOfHEOscarData-Combined-Deduped-DC4
41838,2,AllOfHEOscarData-Combined-Deduped-DC4
41839,2,AllOfHEOscarData-Combined-Deduped-DC4
41840,4,AllOfHEOscarData-Combined-Deduped-DC4
41841,2,AllOfHEOscarData-Combined-Deduped-DC4
41842,2,AllOfHEOscarData-Combined-Deduped-DC4
41843,3,AllOfHEOscarData-Combined-Deduped-DC4
41844,4,AllOfHEOscarData-Combined-Deduped-DC4
41845,2,AllOfHEOscarData-Combined-Deduped-DC4
41846,4,AllOfHEOscarData-Combined-Deduped-DC4
41847,4,AllOfHEOscarData-Combined-Deduped-DC4
41848,6,AllOfHEOscarData-Combined-Deduped-DC4
41849,3,AllOfHEOscarData-Combined-Deduped-DC4
41850,2,AllOfHEOscarData-Combined-Deduped-DC4
41851,3,AllOfHEOscarData-Combined-Deduped-DC4
41852,4,AllOfHEOscarData-Combined-Deduped-DC4
41853,3,AllOfHEOscarData-Combined-Deduped-DC4
41854,2,AllOfHEOscarData-Combined-Deduped-DC4
41855,6,AllOfHEOscarData-Combined-Deduped-DC4
41856,4,AllOfHEOscarData-Combined-Deduped-DC4
41857,4,AllOfHEOscarData-Combined-Deduped-DC4
41858,2,AllOfHEOscarData-Combined-Deduped-DC4
41859,3,AllOfHEOscarData-Combined-Deduped-DC4
41860,6,AllOfHEOscarData-Combined-Deduped-DC4
41861,2,AllOfHEOscarData-Combined-Deduped-DC4
41862,2,AllOfHEOscarData-Combined-Deduped-DC4
41863,2,AllOfHEOscarData-Combined-Deduped-DC4
41864,2,AllOfHEOscarData-Combined-Deduped-DC4
41865,2,AllOfHEOscarData-Combined-Deduped-DC4
41866,2,AllOfHEOscarData-Combined-Deduped-DC4
41867,3,AllOfHEOscarData-Combined-Deduped-DC4
41868,2,AllOfHEOscarData-Combined-Deduped-DC4
41869,2,AllOfHEOscarData-Combined-Deduped-DC4
41870,9,AllOfHEOscarData-Combined-Deduped-DC4
41871,2,AllOfHEOscarData-Combined-Deduped-DC4
41872,4,AllOfHEOscarData-Combined-Deduped-DC4
41873,4,AllOfHEOscarData-Combined-Deduped-DC4
41874,9,AllOfHEOscarData-Combined-Deduped-DC4
41875,2,AllOfHEOscarData-Combined-Deduped-DC4
41876,3,AllOfHEOscarData-Combined-Deduped-DC4
41877,6,AllOfHEOscarData-Combined-Deduped-DC4
41878,2,AllOfHEOscarData-Combined-Deduped-DC4
41879,2,AllOfHEOscarData-Combined-Deduped-DC4
41880,2,AllOfHEOscarData-Combined-Deduped-DC4
41881,2,AllOfHEOscarData-Combined-Deduped-DC4
41882,3,AllOfHEOscarData-Combined-Deduped-DC4
41883,3,AllOfHEOscarData-Combined-Deduped-DC4
41884,2,AllOfHEOscarData-Combined-Deduped-DC4
41885,6,AllOfHEOscarData-Combined-Deduped-DC4
41886,6,AllOfHEOscarData-Combined-Deduped-DC4
41887,2,AllOfHEOscarData-Combined-Deduped-DC4
41888,2,AllOfHEOscarData-Combined-Deduped-DC4
41889,2,AllOfHEOscarData-Combined-Deduped-DC4
41890,2,AllOfHEOscarData-Combined-Deduped-DC4
41891,2,AllOfHEOscarData-Combined-Deduped-DC4
41892,2,AllOfHEOscarData-Combined-Deduped-DC4
41893,2,AllOfHEOscarData-Combined-Deduped-DC4
41894,4,AllOfHEOscarData-Combined-Deduped-DC4
41895,2,AllOfHEOscarData-Combined-Deduped-DC4
41896,4,AllOfHEOscarData-Combined-Deduped-DC4
41897,2,AllOfHEOscarData-Combined-Deduped-DC4
41898,2,AllOfHEOscarData-Combined-Deduped-DC4
41899,6,AllOfHEOscarData-Combined-Deduped-DC4
41900,4,AllOfHEOscarData-Combined-Deduped-DC4
41901,4,AllOfHEOscarData-Combined-Deduped-DC4
41902,2,AllOfHEOscarData-Combined-Deduped-DC4
41903,4,AllOfHEOscarData-Combined-Deduped-DC4
41904,4,AllOfHEOscarData-Combined-Deduped-DC4
41905,2,AllOfHEOscarData-Combined-Deduped-DC4
41906,2,AllOfHEOscarData-Combined-Deduped-DC4
41907,2,AllOfHEOscarData-Combined-Deduped-DC4
41908,2,AllOfHEOscarData-Combined-Deduped-DC4
41909,2,AllOfHEOscarData-Combined-Deduped-DC4
41910,2,AllOfHEOscarData-Combined-Deduped-DC4
41911,2,AllOfHEOscarData-Combined-Deduped-DC4
41912,4,AllOfHEOscarData-Combined-Deduped-DC4
41913,4,AllOfHEOscarData-Combined-Deduped-DC4
41914,2,AllOfHEOscarData-Combined-Deduped-DC4
41915,2,AllOfHEOscarData-Combined-Deduped-DC4
41916,2,AllOfHEOscarData-Combined-Deduped-DC4
41917,4,AllOfHEOscarData-Combined-Deduped-DC4
41918,3,AllOfHEOscarData-Combined-Deduped-DC4
41919,2,AllOfHEOscarData-Combined-Deduped-DC4
41920,2,AllOfHEOscarData-Combined-Deduped-DC4
41921,3,AllOfHEOscarData-Combined-Deduped-DC4
41922,2,AllOfHEOscarData-Combined-Deduped-DC4
41923,4,AllOfHEOscarData-Combined-Deduped-DC4
41924,2,AllOfHEOscarData-Combined-Deduped-DC4
41925,4,AllOfHEOscarData-Combined-Deduped-DC4
41926,2,AllOfHEOscarData-Combined-Deduped-DC4
41927,3,AllOfHEOscarData-Combined-Deduped-DC4
41928,4,AllOfHEOscarData-Combined-Deduped-DC4
41929,2,AllOfHEOscarData-Combined-Deduped-DC4
41930,2,AllOfHEOscarData-Combined-Deduped-DC4
41931,2,AllOfHEOscarData-Combined-Deduped-DC4
41932,2,AllOfHEOscarData-Combined-Deduped-DC4
41933,3,AllOfHEOscarData-Combined-Deduped-DC4
41934,3,AllOfHEOscarData-Combined-Deduped-DC4
41935,4,AllOfHEOscarData-Combined-Deduped-DC4
41936,2,AllOfHEOscarData-Combined-Deduped-DC4
41937,4,AllOfHEOscarData-Combined-Deduped-DC4
41938,2,AllOfHEOscarData-Combined-Deduped-DC4
41939,2,AllOfHEOscarData-Combined-Deduped-DC4
41940,3,AllOfHEOscarData-Combined-Deduped-DC4
41941,3,AllOfHEOscarData-Combined-Deduped-DC4
41942,6,AllOfHEOscarData-Combined-Deduped-DC4
41943,2,AllOfHEOscarData-Combined-Deduped-DC4
41944,2,AllOfHEOscarData-Combined-Deduped-DC4
41945,2,AllOfHEOscarData-Combined-Deduped-DC4
41946,4,AllOfHEOscarData-Combined-Deduped-DC4
41947,4,AllOfHEOscarData-Combined-Deduped-DC4
41948,2,AllOfHEOscarData-Combined-Deduped-DC4
41949,2,AllOfHEOscarData-Combined-Deduped-DC4
41950,2,AllOfHEOscarData-Combined-Deduped-DC4
41951,2,AllOfHEOscarData-Combined-Deduped-DC4
41952,2,AllOfHEOscarData-Combined-Deduped-DC4
41953,2,AllOfHEOscarData-Combined-Deduped-DC4
41954,2,AllOfHEOscarData-Combined-Deduped-DC4
41955,6,AllOfHEOscarData-Combined-Deduped-DC4
41956,3,AllOfHEOscarData-Combined-Deduped-DC4
41957,2,AllOfHEOscarData-Combined-Deduped-DC4
41958,4,AllOfHEOscarData-Combined-Deduped-DC4
41959,2,AllOfHEOscarData-Combined-Deduped-DC4
41960,3,AllOfHEOscarData-Combined-Deduped-DC4
41961,4,AllOfHEOscarData-Combined-Deduped-DC4
41962,2,AllOfHEOscarData-Combined-Deduped-DC4
41963,2,AllOfHEOscarData-Combined-Deduped-DC4
41964,3,AllOfHEOscarData-Combined-Deduped-DC4
41965,2,AllOfHEOscarData-Combined-Deduped-DC4
41966,2,AllOfHEOscarData-Combined-Deduped-DC4
41967,3,AllOfHEOscarData-Combined-Deduped-DC4
41968,2,AllOfHEOscarData-Combined-Deduped-DC4
41969,2,AllOfHEOscarData-Combined-Deduped-DC4
41970,3,AllOfHEOscarData-Combined-Deduped-DC4
41971,2,AllOfHEOscarData-Combined-Deduped-DC4
41972,2,AllOfHEOscarData-Combined-Deduped-DC4
41973,4,AllOfHEOscarData-Combined-Deduped-DC4
41974,2,AllOfHEOscarData-Combined-Deduped-DC4
41975,2,AllOfHEOscarData-Combined-Deduped-DC4
41976,2,AllOfHEOscarData-Combined-Deduped-DC4
41977,4,AllOfHEOscarData-Combined-Deduped-DC4
41978,4,AllOfHEOscarData-Combined-Deduped-DC4
41979,2,AllOfHEOscarData-Combined-Deduped-DC4
41980,2,AllOfHEOscarData-Combined-Deduped-DC4
41981,2,AllOfHEOscarData-Combined-Deduped-DC4
41982,3,AllOfHEOscarData-Combined-Deduped-DC4
41983,3,AllOfHEOscarData-Combined-Deduped-DC4
41984,4,AllOfHEOscarData-Combined-Deduped-DC4
41985,4,AllOfHEOscarData-Combined-Deduped-DC4
41986,2,AllOfHEOscarData-Combined-Deduped-DC4
41987,2,AllOfHEOscarData-Combined-Deduped-DC4
41988,2,AllOfHEOscarData-Combined-Deduped-DC4
41989,2,AllOfHEOscarData-Combined-Deduped-DC4
41990,2,AllOfHEOscarData-Combined-Deduped-DC4
41991,2,AllOfHEOscarData-Combined-Deduped-DC4
41992,4,AllOfHEOscarData-Combined-Deduped-DC4
41993,2,AllOfHEOscarData-Combined-Deduped-DC4
41994,3,AllOfHEOscarData-Combined-Deduped-DC4
41995,2,AllOfHEOscarData-Combined-Deduped-DC4
41996,2,AllOfHEOscarData-Combined-Deduped-DC4
41997,2,AllOfHEOscarData-Combined-Deduped-DC4
41998,4,AllOfHEOscarData-Combined-Deduped-DC4
41999,2,AllOfHEOscarData-Combined-Deduped-DC4
42000,4,AllOfHEOscarData-Combined-Deduped-DC4
42001,3,AllOfHEOscarData-Combined-Deduped-DC4
42002,6,AllOfHEOscarData-Combined-Deduped-DC4
42003,2,AllOfHEOscarData-Combined-Deduped-DC4
42004,3,AllOfHEOscarData-Combined-Deduped-DC4
42005,4,AllOfHEOscarData-Combined-Deduped-DC4
42006,4,AllOfHEOscarData-Combined-Deduped-DC4
42007,2,AllOfHEOscarData-Combined-Deduped-DC4
42008,2,AllOfHEOscarData-Combined-Deduped-DC4
42009,2,AllOfHEOscarData-Combined-Deduped-DC4
42010,4,AllOfHEOscarData-Combined-Deduped-DC4
42011,2,AllOfHEOscarData-Combined-Deduped-DC4
42012,2,AllOfHEOscarData-Combined-Deduped-DC4
42013,2,AllOfHEOscarData-Combined-Deduped-DC4
42014,2,AllOfHEOscarData-Combined-Deduped-DC4
42015,2,AllOfHEOscarData-Combined-Deduped-DC4
42016,3,AllOfHEOscarData-Combined-Deduped-DC4
42017,3,AllOfHEOscarData-Combined-Deduped-DC4
42018,3,AllOfHEOscarData-Combined-Deduped-DC4
42019,2,AllOfHEOscarData-Combined-Deduped-DC4
42020,2,AllOfHEOscarData-Combined-Deduped-DC4
42021,2,AllOfHEOscarData-Combined-Deduped-DC4
42022,4,AllOfHEOscarData-Combined-Deduped-DC4
42023,2,AllOfHEOscarData-Combined-Deduped-DC4
42024,3,AllOfHEOscarData-Combined-Deduped-DC4
42025,4,AllOfHEOscarData-Combined-Deduped-DC4
42026,2,AllOfHEOscarData-Combined-Deduped-DC4
42027,4,AllOfHEOscarData-Combined-Deduped-DC4
42028,4,AllOfHEOscarData-Combined-Deduped-DC4
42029,2,AllOfHEOscarData-Combined-Deduped-DC4
42030,2,AllOfHEOscarData-Combined-Deduped-DC4
42031,2,AllOfHEOscarData-Combined-Deduped-DC4
42032,2,AllOfHEOscarData-Combined-Deduped-DC4
42033,2,AllOfHEOscarData-Combined-Deduped-DC4
42034,2,AllOfHEOscarData-Combined-Deduped-DC4
42035,2,AllOfHEOscarData-Combined-Deduped-DC4
42036,3,AllOfHEOscarData-Combined-Deduped-DC4
42037,8,AllOfHEOscarData-Combined-Deduped-DC4
42038,2,AllOfHEOscarData-Combined-Deduped-DC4
42039,2,AllOfHEOscarData-Combined-Deduped-DC4
42040,4,AllOfHEOscarData-Combined-Deduped-DC4
42041,2,AllOfHEOscarData-Combined-Deduped-DC4
42042,3,AllOfHEOscarData-Combined-Deduped-DC4
42043,2,AllOfHEOscarData-Combined-Deduped-DC4
42044,4,AllOfHEOscarData-Combined-Deduped-DC4
42045,2,AllOfHEOscarData-Combined-Deduped-DC4
42046,6,AllOfHEOscarData-Combined-Deduped-DC4
42047,2,AllOfHEOscarData-Combined-Deduped-DC4
42048,2,AllOfHEOscarData-Combined-Deduped-DC4
42049,2,AllOfHEOscarData-Combined-Deduped-DC4
42050,4,AllOfHEOscarData-Combined-Deduped-DC4
42051,2,AllOfHEOscarData-Combined-Deduped-DC4
42052,4,AllOfHEOscarData-Combined-Deduped-DC4
42053,4,AllOfHEOscarData-Combined-Deduped-DC4
42054,2,AllOfHEOscarData-Combined-Deduped-DC4
42055,6,AllOfHEOscarData-Combined-Deduped-DC4
42056,8,AllOfHEOscarData-Combined-Deduped-DC4
42057,3,AllOfHEOscarData-Combined-Deduped-DC4
42058,6,AllOfHEOscarData-Combined-Deduped-DC4
42059,8,AllOfHEOscarData-Combined-Deduped-DC4
42060,2,AllOfHEOscarData-Combined-Deduped-DC4
42061,2,AllOfHEOscarData-Combined-Deduped-DC4
42062,2,AllOfHEOscarData-Combined-Deduped-DC4
42063,2,AllOfHEOscarData-Combined-Deduped-DC4
42064,2,AllOfHEOscarData-Combined-Deduped-DC4
42065,2,AllOfHEOscarData-Combined-Deduped-DC4
42066,2,AllOfHEOscarData-Combined-Deduped-DC4
42067,2,AllOfHEOscarData-Combined-Deduped-DC4
42068,3,AllOfHEOscarData-Combined-Deduped-DC4
42069,2,AllOfHEOscarData-Combined-Deduped-DC4
42070,2,AllOfHEOscarData-Combined-Deduped-DC4
42071,2,AllOfHEOscarData-Combined-Deduped-DC4
42072,4,AllOfHEOscarData-Combined-Deduped-DC4
42073,2,AllOfHEOscarData-Combined-Deduped-DC4
42074,4,AllOfHEOscarData-Combined-Deduped-DC4
42075,4,AllOfHEOscarData-Combined-Deduped-DC4
42076,4,AllOfHEOscarData-Combined-Deduped-DC4
42077,2,AllOfHEOscarData-Combined-Deduped-DC4
42078,2,AllOfHEOscarData-Combined-Deduped-DC4
42079,3,AllOfHEOscarData-Combined-Deduped-DC4
42080,2,AllOfHEOscarData-Combined-Deduped-DC4
42081,3,AllOfHEOscarData-Combined-Deduped-DC4
42082,2,AllOfHEOscarData-Combined-Deduped-DC4
42083,3,AllOfHEOscarData-Combined-Deduped-DC4
42084,2,AllOfHEOscarData-Combined-Deduped-DC4
42085,3,AllOfHEOscarData-Combined-Deduped-DC4
42086,2,AllOfHEOscarData-Combined-Deduped-DC4
42087,2,AllOfHEOscarData-Combined-Deduped-DC4
42088,2,AllOfHEOscarData-Combined-Deduped-DC4
42089,2,AllOfHEOscarData-Combined-Deduped-DC4
42090,2,AllOfHEOscarData-Combined-Deduped-DC4
42091,3,AllOfHEOscarData-Combined-Deduped-DC4
42092,9,AllOfHEOscarData-Combined-Deduped-DC4
42093,2,AllOfHEOscarData-Combined-Deduped-DC4
42094,2,AllOfHEOscarData-Combined-Deduped-DC4
42095,2,AllOfHEOscarData-Combined-Deduped-DC4
42096,6,AllOfHEOscarData-Combined-Deduped-DC4
42097,3,AllOfHEOscarData-Combined-Deduped-DC4
42098,2,AllOfHEOscarData-Combined-Deduped-DC4
42099,4,AllOfHEOscarData-Combined-Deduped-DC4
42100,3,AllOfHEOscarData-Combined-Deduped-DC4
42101,2,AllOfHEOscarData-Combined-Deduped-DC4
42102,2,AllOfHEOscarData-Combined-Deduped-DC4
42103,2,AllOfHEOscarData-Combined-Deduped-DC4
42104,2,AllOfHEOscarData-Combined-Deduped-DC4
42105,2,AllOfHEOscarData-Combined-Deduped-DC4
42106,2,AllOfHEOscarData-Combined-Deduped-DC4
42107,3,AllOfHEOscarData-Combined-Deduped-DC4
42108,2,AllOfHEOscarData-Combined-Deduped-DC4
42109,3,AllOfHEOscarData-Combined-Deduped-DC4
42110,2,AllOfHEOscarData-Combined-Deduped-DC4
42111,2,AllOfHEOscarData-Combined-Deduped-DC4
42112,4,AllOfHEOscarData-Combined-Deduped-DC4
42113,2,AllOfHEOscarData-Combined-Deduped-DC4
42114,2,AllOfHEOscarData-Combined-Deduped-DC4
42115,2,AllOfHEOscarData-Combined-Deduped-DC4
42116,2,AllOfHEOscarData-Combined-Deduped-DC4
42117,2,AllOfHEOscarData-Combined-Deduped-DC4
42118,2,AllOfHEOscarData-Combined-Deduped-DC4
42119,2,AllOfHEOscarData-Combined-Deduped-DC4
42120,3,AllOfHEOscarData-Combined-Deduped-DC4
42121,2,AllOfHEOscarData-Combined-Deduped-DC4
42122,2,AllOfHEOscarData-Combined-Deduped-DC4
42123,2,AllOfHEOscarData-Combined-Deduped-DC4
42124,2,AllOfHEOscarData-Combined-Deduped-DC4
42125,2,AllOfHEOscarData-Combined-Deduped-DC4
42126,3,AllOfHEOscarData-Combined-Deduped-DC4
42127,4,AllOfHEOscarData-Combined-Deduped-DC4
42128,2,AllOfHEOscarData-Combined-Deduped-DC4
42129,2,AllOfHEOscarData-Combined-Deduped-DC4
42130,3,AllOfHEOscarData-Combined-Deduped-DC4
42131,3,AllOfHEOscarData-Combined-Deduped-DC4
42132,4,AllOfHEOscarData-Combined-Deduped-DC4
42133,8,AllOfHEOscarData-Combined-Deduped-DC4
42134,2,AllOfHEOscarData-Combined-Deduped-DC4
42135,4,AllOfHEOscarData-Combined-Deduped-DC4
42136,2,AllOfHEOscarData-Combined-Deduped-DC4
42137,2,AllOfHEOscarData-Combined-Deduped-DC4
42138,2,AllOfHEOscarData-Combined-Deduped-DC4
42139,2,AllOfHEOscarData-Combined-Deduped-DC4
42140,2,AllOfHEOscarData-Combined-Deduped-DC4
42141,2,AllOfHEOscarData-Combined-Deduped-DC4
42142,2,AllOfHEOscarData-Combined-Deduped-DC4
42143,2,AllOfHEOscarData-Combined-Deduped-DC4
42144,2,AllOfHEOscarData-Combined-Deduped-DC4
42145,2,AllOfHEOscarData-Combined-Deduped-DC4
42146,2,AllOfHEOscarData-Combined-Deduped-DC4
